well_id,lat,lon,plss,well_kgs_id,datum
1044753445,38.2929364,-98.8464699,"T20S R14W, Sec. 23,  NE NW SW SW",1044625283,NAD27
1044753450,37.2562405,-101.3217,"T32S R37W, Sec. 22,   NE NE NE",1039257355,NAD27
1044753451,37.150803,-101.5524796,"T33S R39W, Sec. 27,  SW NE SW NW",1039257329,NAD27
1044753452,37.2363626,-101.3487984,"T32S R37W, Sec. 28,   SE SE NW",1039145076,NAD27
1044753453,37.150803,-101.5524796,"T33S R39W, Sec. 27,  SW NE SW NW",1039257329,NAD27
1044753454,37.3113006,-101.0282499,"T31S R34W, Sec. 33,  NE NE SW NW",1042330875,NAD27
1044753455,37.1400088,-101.3440874,"T33S R37W, Sec. 33,   NE NW NE",1039404212,NAD27
1044753456,37.3106236,-101.1293039,"T31S R35W, Sec. 33,  NE NW SW NE",1039039243,NAD27
1044753457,37.3180557,-101.1253326,"T31S R35W, Sec. 28,  NE NW SE SE",1038843080,NAD27
1044753458,37.1456136,-101.3532403,"T33S R37W, Sec. 28,  NW SE NW SW",1039146005,NAD27
1044753459,37.3036745,-100.9781064,"T31S R34W, Sec. 35,  N2 NE SE SE",1042658658,NAD27
1044753460,37.150803,-101.5524796,"T33S R39W, Sec. 27,  SW NE SW NW",1039257329,NAD27
1044753461,37.2796349,-101.0508864,"T32S R34W, Sec. 7,  N2 SE SE NE",1042656169,NAD27
1044753462,39.0331782,-100.9296725,"T12S R33W, Sec. 1,  NE SE SW SE",1044569831,NAD27
1044753469,38.2392928,-95.9385666,"T21S R13E, Sec. 12,  N2 NW SW NW",1043960685,NAD27
1044753471,38.2392928,-95.9385666,"T21S R13E, Sec. 12,  N2 NW SW NW",1043960685,NAD27
1044753483,39.2427307,-101.1180148,"T9S R34W, Sec. 28,  SW SE SW NE",1043974643,NAD27
1044753489,38.6764258,-99.1624032,"T16S R17W, Sec. 11,  NE SE SE NE",1043951672,NAD27
1044753493,38.6768664,-98.4184117,"T16S R10W, Sec. 10,  SE NW SE NW",1043997639,NAD27
1044753515,38.9715079,-100.8310155,"T12S R32W, Sec. 36,  SE SW NW NW",1043982333,NAD27
1044753535,37.3515886,-98.5216891,"T31S R11W, Sec. 16,  NE NW SW NE",1043971485,NAD27
1044753540,37.1513425,-98.4935544,"T33S R11W, Sec. 26,   NW NW NW",1043971838,NAD27
1044753544,37.4614549,-100.8006192,"T30S R32W, Sec. 3,  NE SW SE SE",1043957495,NAD27
1044753545,38.7581364,-98.954819,"T15S R15W, Sec. 11,  NE NW SW SE",1044027455,NAD27
1044753566,39.9167311,-95.8442849,"T1S R14E, Sec. 34,  NW NW SW SW",1043564848,NAD27
1044753567,39.9167311,-95.8442849,"T1S R14E, Sec. 34,  NW NW SW SW",1043564848,NAD27
1044753578,39.9347755,-95.8303409,"T1S R14E, Sec. 27,   N2 N2 SE",1043624968,NAD27
1044753584,39.9347755,-95.8303409,"T1S R14E, Sec. 27,   N2 N2 SE",1043624968,NAD27
1044753589,39.9003075,-95.9215417,"T2S R13E, Sec. 2,   SE SE SE",1043690768,NAD27
1044753592,39.9003075,-95.9215417,"T2S R13E, Sec. 2,   SE SE SE",1043690768,NAD27
1044753609,38.567204,-100.4565584,"T17S R28W, Sec. 19,  SW NE NW NE",1043973135,NAD27
1044753611,38.5543076,-98.8949907,"T17S R14W, Sec. 20,  SE SE NE SW",1043995022,NAD27
1044753624,38.7581364,-98.954819,"T15S R15W, Sec. 11,  NE NW SW SE",1044027455,NAD27
1044753635,39.23805,-100.1155282,"T9S R25W, Sec. 28,   SW NW SE",1044026268,NAD27
1044753636,38.8601318,-100.4396921,"T14S R28W, Sec. 4,  SE NW SE SW",1044015493,NAD27
1044753644,38.1156181,-98.5487882,"T22S R11W, Sec. 20,  NE SW SE SE",1043982115,NAD27
1044753646,39.0680785,-99.3208882,"T11S R18W, Sec. 28,   SE SW NE",1044014538,NAD27
1044753650,39.2362411,-100.1177364,"T9S R25W, Sec. 28,   NE SE SW",1043933685,NAD27
1044753655,38.3159494,-99.9231363,"T20S R24W, Sec. 13,  N2 NW SW NE",1044006813,NAD27
1044753665,39.0678592,-99.3186167,"T11S R18W, Sec. 28,   SW SE NE",1044003890,NAD27
1044753683,38.0953315,-99.6495263,"T22S R21W, Sec. 32,   S2 SW NE",1043997227,NAD27
1044753690,37.6041188,-97.0296939,"T28S R4E, Sec. 19,   SW NE NE",1043992212,NAD27
1044753693,39.1237253,-101.1140081,"T11S R34W, Sec. 5,  SE SE NW SE",1043970316,NAD27
1044753698,38.5409125,-100.286625,"T17S R27W, Sec. 27,  SE NW SE SE",1043973930,NAD27
1044753702,37.3515886,-98.5216891,"T31S R11W, Sec. 16,  NE NW SW NE",1043971485,NAD27
1044753706,38.4243873,-100.6554302,"T19S R30W, Sec. 5,  SW SE SW SE",1043962653,NAD27
1044753709,37.0253919,-97.6648632,"T35S R3W, Sec. 5,  NW SE SE SW",1043695406,NAD27
1044753720,38.6048237,-100.0645995,"T17S R25W, Sec. 2,  S2 NW SW NW",1043960713,NAD27
1044753721,37.2556526,-99.5848484,"T32S R21W, Sec. 15,    N2 SE",1043239877,NAD27
1044753738,38.2495545,-98.4655123,"T21S R10W, Sec. 6,  SE SW NE SW",1042758158,NAD27
1044756549,38.4467253,-99.6022434,"T18S R21W, Sec. 36,  NE NW SW NW",1044592914,NAD27
1044756554,38.0353043,-99.1443267,"T23S R17W, Sec. 24,  S2 NW NE SW",1044562848,NAD27
1044756560,37.7503117,-95.2420161,"T26S R20E, Sec. 29,  NW NW SW SE",1044574157,NAD27
1044756564,37.8945399,-96.8910259,"T25S R5E, Sec. 9,  NE SE NW NW",1044634487,NAD27
1044756569,38.4068523,-98.53936,"T19S R11W, Sec. 9,  NW SW SE SE",1044624159,NAD27
1044756574,39.9529594,-101.334635,"T1S R36W, Sec. 23,  N2 SW SW NW",1044595811,NAD27
1044756575,38.4467253,-99.6022434,"T18S R21W, Sec. 36,  NE NW SW NW",1044592914,NAD27
1044756578,37.1253788,-101.5180863,"T34S R39W, Sec. 1,  S2 NW NW NW",1040007980,NAD27
1044756579,37.2163035,-101.3249964,"T32S R37W, Sec. 34,   N2 S2 SE",1039407508,NAD27
1044756580,37.2343641,-101.3761678,"T32S R37W, Sec. 30,   NE NE SE",1039404390,NAD27
1044756581,37.2163035,-101.3249964,"T32S R37W, Sec. 34,   N2 S2 SE",1039407508,NAD27
1044756582,37.1722048,-101.5691212,"T33S R39W, Sec. 16,  E2 E2 SW SW",1040727776,NAD27
1044756583,37.1722048,-101.5691212,"T33S R39W, Sec. 16,  E2 E2 SW SW",1040727776,NAD27
1044756584,37.1427635,-101.5564401,"T33S R39W, Sec. 28,  N2 SE SE SE",1040723863,NAD27
1044756585,37.2031493,-101.5677191,"T33S R39W, Sec. 4,  S2 SW NE SW",1041094774,NAD27
1044756586,37.1427635,-101.5564401,"T33S R39W, Sec. 28,  N2 SE SE SE",1040723863,NAD27
1044756587,37.1715818,-101.6106151,"T33S R40W, Sec. 13,   SE SE SE",1041035085,NAD27
1044756588,37.137963,-101.5608496,"T33S R39W, Sec. 33,  SE SE NW NE",1041110913,NAD27
1044756589,37.213234,-101.5881375,"T33S R39W, Sec. 5,  E2 NE NW NW",1039454600,NAD27
1044756590,37.213234,-101.5881375,"T33S R39W, Sec. 5,  E2 NE NW NW",1039454600,NAD27
1044756607,37.3862028,-95.8572686,"T30S R14E, Sec. 34,   SE SW SE",1043973963,NAD27
1044756608,37.3862028,-95.8572686,"T30S R14E, Sec. 34,   SE SW SE",1043973963,NAD27
1044756669,37.0130546,-98.5959948,"T35S R12W, Sec. 11,  W2 NE NE SW",1043956301,NAD27
1044756703,38.3409287,-100.5210897,"T20S R29W, Sec. 4,   SE NE SE",1044031114,NAD27
1044756713,37.1503938,-98.4866524,"T33S R11W, Sec. 26,   E2 NE NW",1043971839,NAD27
1044756714,39.4800735,-99.8385381,"T7S R23W, Sec. 1,  E2 NW NE NW",1044020920,NAD27
1044756719,38.3409287,-100.5210897,"T20S R29W, Sec. 4,   SE NE SE",1044031114,NAD27
1044756727,38.8543081,-99.3765105,"T14S R19W, Sec. 12,  NE SW NE NE",1043957895,NAD27
1044756732,38.8100772,-99.0228012,"T14S R15W, Sec. 30,  NW SE NE NE",1044026297,NAD27
1044756738,38.8543081,-99.3765105,"T14S R19W, Sec. 12,  NE SW NE NE",1043957895,NAD27
1044756748,38.2611559,-100.1678484,"T21S R26W, Sec. 3,  SE NE NW NW",1044028366,NAD27
1044756751,38.8580458,-99.4460527,"T14S R19W, Sec. 4,   W2 SW SW",1044014540,NAD27
1044756757,39.9141471,-101.6797959,"T2S R39W, Sec. 3,    NW NE",1044014891,NAD27
1044756760,38.7532729,-99.4366016,"T15S R19W, Sec. 16,  SW NE NW NE",1043986316,NAD27
1044756766,38.743105,-99.3875447,"T15S R19W, Sec. 13,  N2 NW SE SW",1043994382,NAD27
1044756772,38.7877478,-99.590618,"T14S R20W, Sec. 31,  SW SW NE SW",1043960688,NAD27
1044756788,39.094365,-99.6506627,"T11S R21W, Sec. 16,  SE NW NE SE",1044010431,NAD27
1044756790,38.7619299,-99.3941063,"T15S R19W, Sec. 11,  N2 NE NE SE",1043994381,NAD27
1044756794,38.6789363,-97.4631279,"T16S R1W, Sec. 8,   SW NW NW",1043994408,NAD27
1044756799,39.1387013,-101.1438924,"T10S R34W, Sec. 32,  NW SW NE SW",1043992970,NAD27
1044756804,38.8607701,-99.4175011,"T14S R19W, Sec. 3,  E2 SW NW SE",1043995032,NAD27
1044756806,38.7461556,-99.4197685,"T15S R19W, Sec. 15,  SE NW NW SE",1043986695,NAD27
1044756809,39.008627,-99.2671415,"T12S R18W, Sec. 13,  NE NW NW SE",1043994035,NAD27
1044756813,38.7104014,-98.8997373,"T15S R14W, Sec. 32,  W2 NE NW NE",1043983965,NAD27
1044756818,39.1355899,-99.4010561,"T10S R19W, Sec. 35,  N2 NE SE SE",1043981353,NAD27
1044756824,37.6452453,-100.6326229,"T28S R30W, Sec. 5,  N2 NW SW NW",1043982327,NAD27
1044756830,39.8971352,-99.4798078,"T2S R19W, Sec. 8,  W2 E2 E2 NE",1043973549,NAD27
1044756831,38.8033183,-99.3056852,"T14S R18W, Sec. 27,  NW SE NW SE",1043970307,NAD27
1044756838,39.3915069,-98.9372746,"T8S R15W, Sec. 1,  NW SW NE NE",1043982349,NAD27
1044756844,39.193791,-99.1571813,"T10S R16W, Sec. 7,  N2 NW SW SW",1043981527,NAD27
1044756854,38.7898416,-99.3517726,"T14S R18W, Sec. 32,  SE NE NW SW",1043970308,NAD27
1044756855,38.5471228,-100.2564243,"T17S R27W, Sec. 25,  SE NE SE NW",1043966823,NAD27
1044756857,38.7558599,-99.3223593,"T15S R18W, Sec. 9,  E2 SW SE SE",1043970303,NAD27
1044756863,37.0401409,-99.4682215,"T34S R20W, Sec. 35,   SW SW NW",1043969288,NAD27
1044756869,37.408407,-100.7305809,"T30S R31W, Sec. 29,   NE NW SE",1043940341,NAD27
1044761654,37.9559055,-97.2216655,"T24S R2E, Sec. 16,  SE SE SW SW",1044590420,NAD27
1044761655,37.9559055,-97.2216655,"T24S R2E, Sec. 16,  SE SE SW SW",1044590420,NAD27
1044761669,39.136133,-99.9993511,"T10S R24W, Sec. 33,  S2 SW NE SE",1044564551,NAD27
1044761670,39.136133,-99.9993511,"T10S R24W, Sec. 33,  S2 SW NE SE",1044564551,NAD27
1044761672,39.1381742,-100.0109619,"T10S R24W, Sec. 33,  SE NE NW SW",1044564332,NAD27
1044761679,37.6340298,-99.0409559,"T28S R16W, Sec. 2,  NW SW NW SE",1044588810,NAD27
1044761683,37.0111211,-98.6416481,"T35S R12W, Sec. 8,  SW SE NE SE",1044625613,NAD27
1044761686,38.538097,-96.9975587,"T17S R4E, Sec. 28,  NE SW SE SW",1044573541,NAD27
1044761693,38.538097,-96.9975587,"T17S R4E, Sec. 28,  NE SW SE SW",1044573541,NAD27
1044761694,39.8943236,-100.6445109,"T2S R30W, Sec. 12,   SW SW NW",1044622519,NAD27
1044761702,37.1864963,-96.9915707,"T33S R4E, Sec. 16,  N2 N2 N2 NE",1044598943,NAD27
1044761705,37.6340298,-99.0409559,"T28S R16W, Sec. 2,  NW SW NW SE",1044588810,NAD27
1044761708,38.9011448,-99.2022439,"T13S R17W, Sec. 22,  E2 SE SW SW",1044593668,NAD27
1044761711,38.763254,-98.6647632,"T15S R12W, Sec. 9,  W2 SW SE NW",1044592235,NAD27
1044761717,38.294353,-95.1873138,"T20S R20E, Sec. 22,  SE NW NE SW",1043683657,NAD27
1044761773,39.6032149,-101.8420036,"T5S R40W, Sec. 20,  SE NW NW SW",1044022648,NAD27
1044761774,39.6205583,-101.7747398,"T5S R40W, Sec. 14,  NE SE SW NE",1044034997,NAD27
1044761776,38.448958,-100.6999549,"T18S R31W, Sec. 36,  SE NE SW NW",1044005540,NAD27
1044761780,39.5862639,-101.8171443,"T5S R40W, Sec. 28,  N2 NE SE SW",1044022649,NAD27
1044761798,37.659075,-100.6598556,"T27S R31W, Sec. 36,  S2 NW SW NE",1043992643,NAD27
1044761801,39.6859123,-101.5813824,"T4S R38W, Sec. 21,  N2 SE SE SE",1043954290,NAD27
1044761804,39.7832341,-101.5662431,"T3S R38W, Sec. 22,   SE NW NE",1043953071,NAD27
1044761806,39.7003878,-101.5649619,"T4S R38W, Sec. 15,  NW SW SE SE",1043954291,NAD27
1044761807,39.7003878,-101.5649619,"T4S R38W, Sec. 15,  NW SW SE SE",1043954291,NAD27
1044761808,39.6210124,-101.563662,"T5S R38W, Sec. 15,   E2 SE NE",1043954668,NAD27
1044761809,39.6210124,-101.563662,"T5S R38W, Sec. 15,   E2 SE NE",1043954668,NAD27
1044761813,37.3830464,-95.8554295,"T31S R14E, Sec. 2,  SW SW NW NW",1043983958,NAD27
1044761815,37.3830464,-95.8554295,"T31S R14E, Sec. 2,  SW SW NW NW",1043983958,NAD27
1044761818,37.3845149,-95.8557751,"T31S R14E, Sec. 3,  SE NE NE NE",1043994041,NAD27
1044761821,37.3845149,-95.8557751,"T31S R14E, Sec. 3,  SE NE NE NE",1043994041,NAD27
1044761822,38.9620183,-100.7764881,"T12S R31W, Sec. 33,  NE SW SW SW",1044013555,NAD27
1044761829,38.6944675,-99.0925343,"T16S R16W, Sec. 4,  NW SW NE NE",1043983321,NAD27
1044761831,39.6616659,-101.8706321,"T4S R41W, Sec. 36,  N2 NW NW SE",1043953340,NAD27
1044761832,39.5993843,-101.7856844,"T5S R40W, Sec. 23,  SE NW SW SW",1043948157,NAD27
1044761833,39.5993843,-101.7856844,"T5S R40W, Sec. 23,  SE NW SW SW",1043948157,NAD27
1044761834,38.6505388,-99.0516209,"T16S R16W, Sec. 23,  NE SE NE NE",1043983964,NAD27
1044761840,39.6274139,-101.9014898,"T5S R41W, Sec. 10,  NW SE SE SE",1043953072,NAD27
1044761841,39.6274139,-101.9014898,"T5S R41W, Sec. 10,  NW SE SE SE",1043953072,NAD27
1044761842,39.6291725,-101.5729507,"T5S R38W, Sec. 10,   NE SE SW",1043954667,NAD27
1044761843,39.6291725,-101.5729507,"T5S R38W, Sec. 10,   NE SE SW",1043954667,NAD27
1044761846,37.1093031,-98.4750045,"T34S R11W, Sec. 1,   SW SW SW",1043983309,NAD27
1044761852,37.4543166,-99.7387079,"T30S R22W, Sec. 5,  N2 SE SE SE",1043986313,NAD27
1044761857,37.1077166,-98.4916674,"T34S R11W, Sec. 11,  NW NE NW NW",1043982308,NAD27
1044761865,37.1077166,-98.4916674,"T34S R11W, Sec. 11,  NW NE NW NW",1043982308,NAD27
1044761869,37.8658428,-98.9569003,"T25S R15W, Sec. 22,  S2 SW NW NE",1043982884,NAD27
1044761875,37.3901772,-95.8584905,"T30S R14E, Sec. 34,  SW SE NW SE",1043973962,NAD27
1044761878,37.3901772,-95.8584905,"T30S R14E, Sec. 34,  SW SE NW SE",1043973962,NAD27
1044761897,37.3875829,-95.8558595,"T30S R14E, Sec. 34,   SW SE SE",1043973961,NAD27
1044761898,37.3875829,-95.8558595,"T30S R14E, Sec. 34,   SW SE SE",1043973961,NAD27
1044761904,38.8870873,-100.7987242,"T13S R31W, Sec. 31,  SW NE NE NE",1044006806,NAD27
1044761906,37.008416,-98.628666,"T35S R12W, Sec. 9,    SW SE",1043935930,NAD27
1044761912,38.4309771,-100.7785419,"T19S R31W, Sec. 6,  SW NE NE SE",1043994049,NAD27
1044761919,37.4575225,-95.3853998,"T30S R18E, Sec. 1,  NW SE SW SE",1043922240,NAD27
1044761922,37.5241952,-95.3409292,"T29S R19E, Sec. 16,   NE SW NW",1043935961,NAD27
1044761930,37.6483439,-95.6181551,"T27S R16E, Sec. 35,  SW NW SE SE",1043969281,NAD27
1044761934,37.056293,-95.392721,"T34S R18E, Sec. 25,   N2 S2 NW",1043969279,NAD27
1044761942,37.2001885,-96.0574744,"T33S R12E, Sec. 2,  E2 W2 SE SE",1043951620,NAD27
1044761950,38.8932878,-99.5128975,"T13S R20W, Sec. 26,   SE SE NW",1044018976,NAD27
1044761957,38.7501679,-99.2867016,"T15S R18W, Sec. 14,  SW NW SE NE",1043994036,NAD27
1044761968,39.6361987,-101.0331082,"T5S R33W, Sec. 9,  NW NW SE NW",1044032413,NAD27
1044761974,38.9522282,-99.1931839,"T13S R17W, Sec. 3,  NW SE SW NE",1043342091,NAD27
1044761979,38.327064,-100.3257692,"T20S R27W, Sec. 8,   NW NW SE",1044026291,NAD27
1044761982,39.5125946,-100.3057715,"T6S R27W, Sec. 23,  NW NW SE SW",1044032971,NAD27
1044761990,38.8932878,-99.5128975,"T13S R20W, Sec. 26,   SE SE NW",1044018976,NAD27
1044761991,38.8932878,-99.5128975,"T13S R20W, Sec. 26,   SE SE NW",1044018976,NAD27
1044761994,38.732216,-99.3761986,"T15S R19W, Sec. 24,   NE NE SE",1043995030,NAD27
1044761999,37.8361324,-98.6506832,"T25S R12W, Sec. 33,  S2 S2 N2 NW",1044022704,NAD27
1044762004,37.8962274,-96.9042923,"T25S R5E, Sec. 8,  W2 NW NW NE",1044013537,NAD27
1044762012,38.2914384,-99.5550455,"T20S R20W, Sec. 20,  SE SW SW SE",1043942778,NAD27
1044762015,37.7053037,-100.5016204,"T27S R29W, Sec. 16,   S2 N2 NW",1044013556,NAD27
1044762021,38.956952,-99.300672,"T13S R18W, Sec. 3,  SE NW NE NE",1044013552,NAD27
1044762025,38.3430624,-101.2304849,"T20S R35W, Sec. 6,  SE NW NE SW",1044013582,NAD27
1044762028,38.448958,-100.6999549,"T18S R31W, Sec. 36,  SE NE SW NW",1044005540,NAD27
1044762030,37.8883888,-96.8862826,"T25S R5E, Sec. 9,  S2 N2 N2 S2",1043995023,NAD27
1044762035,38.2575097,-99.5615487,"T21S R20W, Sec. 6,  SE NE SE NW",1043981525,NAD27
1044762039,38.7092231,-98.6864282,"T15S R12W, Sec. 32,   SE NW NW",1044010696,NAD27
1044762053,38.971075,-99.6371485,"T12S R21W, Sec. 34,  W2 NE NW NE",1043992241,NAD27
1044762054,37.7969722,-96.9453166,"T26S R4E, Sec. 12,  NW SE SE SW",1043995024,NAD27
1044762057,38.3623929,-100.4136025,"T19S R28W, Sec. 33,  SW SW NE NE",1043992963,NAD27
1044762061,38.3390921,-101.2238483,"T20S R35W, Sec. 6,  SW NE SW SE",1044004964,NAD27
1044762065,39.2188885,-99.4619768,"T10S R19W, Sec. 5,   NE NW NE",1043989635,NAD27
1044762069,37.659075,-100.6598556,"T27S R31W, Sec. 36,  S2 NW SW NE",1043992643,NAD27
1044762074,37.4543166,-99.7387079,"T30S R22W, Sec. 5,  N2 SE SE SE",1043986313,NAD27
1044762081,37.5241952,-95.3409292,"T29S R19E, Sec. 16,   NE SW NW",1043935961,NAD27
1044762086,38.7099175,-99.1002182,"T15S R16W, Sec. 33,  SE NW NE NE",1043992638,NAD27
1044762091,39.0828135,-101.0815456,"T11S R34W, Sec. 22,  NE NE NE SW",1043974638,NAD27
1044762095,37.2529141,-98.6424045,"T32S R12W, Sec. 20,    NE NE",1043986305,NAD27
1044762101,38.8798163,-96.3054729,"T13S R10E, Sec. 33,   NW SW NE",1043989642,NAD27
1044762103,38.8545983,-100.752437,"T14S R31W, Sec. 10,  SE NE SE NW",1043941570,NAD27
1044762108,37.0838323,-98.4976116,"T34S R11W, Sec. 15,   SW NE SE",1043972129,NAD27
1044762111,38.5971985,-100.1118442,"T17S R25W, Sec. 5,  NW SW SW SE",1043983320,NAD27
1044762114,38.5671989,-98.5292382,"T17S R11W, Sec. 15,   W2 SE SW",1043955888,NAD27
1044762116,38.6442067,-98.7899655,"T16S R13W, Sec. 20,  SE NE NW SW",1043690304,NAD27
1044762120,37.529716,-98.0185225,"T29S R6W, Sec. 18,   E2 NE NW",1043338845,NAD27
1044762123,37.4921521,-98.333042,"T29S R9W, Sec. 29,   NE NW SW",1042541725,NAD27
1044762991,39.3782201,-99.3418583,"T8S R18W, Sec. 9,  S2 NW NW NW",1044261735,NAD27
1044762995,39.3782201,-99.3418583,"T8S R18W, Sec. 9,  S2 NW NW NW",1044261735,NAD27
1044763022,37.1852544,-100.4876598,"T33S R29W, Sec. 9,   SW SW SW",1043982914,NAD27
1044763024,37.1120694,-95.9791451,"T34S R13E, Sec. 3,  NW SE SW SW",1044046554,NAD27
1044763030,37.1126307,-95.9803547,"T34S R13E, Sec. 3,  NE SW SW SW",1044046553,NAD27
1044763034,37.1129426,-95.9821374,"T34S R13E, Sec. 3,  SW NW SW SW",1044046552,NAD27
1044763038,37.0076198,-98.6026115,"T35S R12W, Sec. 11,   SW SW SW",1043956328,NAD27
1044763043,38.9872073,-99.4620228,"T12S R19W, Sec. 20,  SW SE SW SW",1044032385,NAD27
1044763045,38.2868229,-98.5481224,"T20S R11W, Sec. 28,  SW SW NE NW",1043951644,NAD27
1044772786,37.3061761,-98.71586,"T31S R13W, Sec. 34,  SE NW SE NE",1044625615,NAD27
1044772788,37.6842,-99.3341158,"T27S R18W, Sec. 19,  SE NW SE NW",1044630114,NAD27
1044772814,37.3061761,-98.71586,"T31S R13W, Sec. 34,  SE NW SE NE",1044625615,NAD27
1044772820,38.576427,-98.4952586,"T17S R11W, Sec. 13,  SW SE NW NW",1044593156,NAD27
1044772824,38.8798435,-100.8003961,"T13S R31W, Sec. 31,  SE NW NE SE",1042759190,NAD27
1044772825,37.1763891,-101.6029862,"T33S R39W, Sec. 18,  SE NW NE SW",1042330156,NAD27
1044772826,37.3088236,-100.9780548,"T31S R34W, Sec. 35,   SE SE NE",1040718643,NAD27
1044772827,37.2276157,-101.5721188,"T32S R39W, Sec. 33,   NW NW NW",1041870056,NAD27
1044772828,37.2275279,-101.56313,"T32S R39W, Sec. 33,   NW NW NE",1041094783,NAD27
1044772829,37.2276157,-101.5721188,"T32S R39W, Sec. 33,   NW NW NW",1041870056,NAD27
1044772830,37.3088236,-100.9780548,"T31S R34W, Sec. 35,   SE SE NE",1040718643,NAD27
1044772831,37.0921455,-101.567966,"T34S R39W, Sec. 16,  NW SW SE NW",1041346370,NAD27
1044772832,37.0921455,-101.567966,"T34S R39W, Sec. 16,  NW SW SE NW",1041346370,NAD27
1044772833,37.3672008,-100.9810953,"T31S R34W, Sec. 11,  NW SW SE NE",1041771187,NAD27
1044772834,37.8996545,-100.8605915,"T25S R32W, Sec. 8,  E2 SE NW NW",1042193349,NAD27
1044772835,37.2133866,-101.6073731,"T33S R39W, Sec. 6,   N2 NW NW",1039454596,NAD27
1044772836,37.8996545,-100.8605915,"T25S R32W, Sec. 8,  E2 SE NW NW",1042193349,NAD27
1044772840,38.76655,-99.2806074,"T15S R18W, Sec. 12,  S2 SW NW NW",1044573511,NAD27
1044772847,38.2173083,-100.1142003,"T21S R25W, Sec. 19,  SW NE NW NW",1044032393,NAD27
1044772848,39.1776769,-99.5090007,"T10S R20W, Sec. 13,  NW SE SW SW",1043740852,NAD27
1044772851,38.2971505,-95.1881585,"T20S R20E, Sec. 22,  SE NW SE NW",1043953039,NAD27
1044772853,38.2963493,-95.1861216,"T20S R20E, Sec. 22,  NW SE SE NW",1043953044,NAD27
1044772856,38.2974313,-95.1861423,"T20S R20E, Sec. 22,  SW NE SE NW",1043953043,NAD27
1044772857,38.2952722,-95.18724,"T20S R20E, Sec. 22,  NE NW NE SW",1043683679,NAD27
1044772859,38.295285,-95.190748,"T20S R20E, Sec. 22,  NW NE NW SW",1043683686,NAD27
1044772861,38.2949903,-95.1930533,"T20S R20E, Sec. 22,  NW NW NW SW",1043683684,NAD27
1044772889,37.8939407,-99.8890479,"T25S R23W, Sec. 7,  SW NW SW NE",1043923425,NAD27
1044772892,39.1891236,-100.1833702,"T10S R26W, Sec. 14,   NE NE NE",1043956318,NAD27
1044772898,38.6148018,-99.0242489,"T16S R15W, Sec. 31,  SE NE NE SW",1043954288,NAD27
1044772906,38.701379,-99.1972068,"T15S R17W, Sec. 34,  SW SE NW SE",1044003891,NAD27
1044772908,38.701379,-99.1972068,"T15S R17W, Sec. 34,  SW SE NW SE",1044003891,NAD27
1044772921,38.4485655,-100.7909976,"T18S R31W, Sec. 31,  SE NE SW NW",1043995048,NAD27
1044772928,38.2173083,-100.1142003,"T21S R25W, Sec. 19,  SW NE NW NW",1044032393,NAD27
1044772929,37.1288346,-98.4150661,"T33S R10W, Sec. 33,  S2 NW NE SW",1043992629,NAD27
1044772934,38.4284124,-98.4442932,"T19S R10W, Sec. 5,   SE SE NE",1044004958,NAD27
1044772944,38.6380461,-99.0572932,"T16S R16W, Sec. 26,  NW NE NW NE",1043994046,NAD27
1044772947,38.9765747,-100.8454563,"T12S R32W, Sec. 26,  SW NW SE SW",1044054505,NAD27
1044772959,38.6315651,-99.0491576,"T16S R16W, Sec. 25,  SE SW SW NW",1043997655,NAD27
1044772965,37.2333936,-98.6194051,"T32S R12W, Sec. 27,   SE SW NW",1044006789,NAD27
1044772970,39.5400235,-101.901968,"T6S R41W, Sec. 9,   SE SE SW",1044022700,NAD27
1044772972,37.6433349,-100.6253936,"T28S R30W, Sec. 5,  NE SE SE NW",1043992641,NAD27
1044772982,39.1491866,-99.0903521,"T10S R16W, Sec. 27,  NE SE SW SE",1044014567,NAD27
1044772993,39.1491866,-99.0903521,"T10S R16W, Sec. 27,  NE SE SW SE",1044014567,NAD27
1044772995,39.6136923,-101.7705896,"T5S R40W, Sec. 14,  W2 E2 SE SE",1043341817,NAD27
1044772996,39.5783967,-101.7398741,"T5S R39W, Sec. 31,   NW SW NE",1043230024,NAD27
1044772998,38.1276968,-99.8446276,"T22S R23W, Sec. 21,  SW SE NE NE",1044014901,NAD27
1044773011,39.74875,-101.949656,"T3S R41W, Sec. 32,  NE NW NE SW",1043955891,NAD27
1044773012,39.755396,-101.9381914,"T3S R41W, Sec. 32,  SW NE NE NE",1043955892,NAD27
1044773015,39.574155,-101.731066,"T5S R39W, Sec. 32,  SW NW NW SW",1043807056,NAD27
1044773020,38.7725655,-100.3146873,"T15S R27W, Sec. 3,  NE SE SW SW",1043999451,NAD27
1044773035,38.7923609,-99.1901822,"T14S R17W, Sec. 34,  W2 SE SE NE",1043978631,NAD27
1044773041,38.5155046,-98.5933804,"T18S R12W, Sec. 1,  NE SW SE NE",1043981530,NAD27
1044773056,39.2498847,-99.6216327,"T9S R21W, Sec. 24,  W2 SE SW SW",1044005925,NAD27
1044773058,39.752156,-101.929203,"T3S R41W, Sec. 33,  NW NE SE NW",1043955893,NAD27
1044773065,37.1214128,-98.481922,"T34S R11W, Sec. 2,   E2 NW NE",1043992630,NAD27
1044773066,39.7867556,-102.0398491,"T3S R42W, Sec. 16,  NE SE SE SW",1043955897,NAD27
1044773069,39.789142,-102.017247,"T3S R42W, Sec. 15,  SE SE NW SE",1043955894,NAD27
